ref,type,minInWorld,baseWeapon,baseMods,supportedAttachments,lootTags,tier,pingCommsAction,fakeAmmoIcon,icon,pickupModel,skinOverride,attachSound,pickupSound_1p,pickupSound_3p,carrySound,pickupString,desc,countPerDrop,inventorySlotCount,netInt,passive,unused1,unused2,scrapValue,droppodRotate,isDynamic,
incapshield_pickup_lv2,incapshield,0.000000,,,,,2,PING_EQUIPMENT_INCAPSHIELD_2,,rui/hud/loot/loot_incapshield_1,mdl/weapons_r5/loot/w_loot_wep_iso_shield_down_v1.rmdl,0,,survival_loot_pickup_wallrun_kit,survival_loot_pickup_3p_wallrun_kit,weapon_sentryfragdrone_throw_1p,#SURVIVAL_PICKUP_INCAPSHIELD_LV2,#SURVIVAL_PICKUP_INCAPSHIELD_LV2_HINT,1,1,,,0,0,10,1,0,
incapshield_pickup_lv3,incapshield,0.000000,,,,,3,PING_EQUIPMENT_INCAPSHIELD_3,,rui/hud/loot/loot_incapshield_1,mdl/weapons_r5/loot/w_loot_wep_iso_shield_down_v1.rmdl,0,,survival_loot_pickup_wallrun_kit,survival_loot_pickup_3p_wallrun_kit,weapon_sentryfragdrone_throw_1p,#SURVIVAL_PICKUP_INCAPSHIELD_LV3,#SURVIVAL_PICKUP_INCAPSHIELD_LV3_HINT,1,1,,,0,0,10,1,0,
incapshield_pickup_lv4_selfrevive,incapshield,0.000000,,,,,4,PING_EQUIPMENT_INCAPSHIELD_4,,rui/hud/loot/loot_incapshield_1,mdl/weapons_r5/loot/w_loot_wep_iso_shield_down_v1.rmdl,0,,survival_loot_pickup_wallrun_kit,survival_loot_pickup_3p_wallrun_kit,weapon_sentryfragdrone_throw_1p,#SURVIVAL_PICKUP_INCAPSHIELD_LV4,#SURVIVAL_PICKUP_INCAPSHIELD_LV4_HINT,1,1,,PAS_SELF_REVIVE,0,0,10,1,0,
backpack_pickup_lv1,backpack,0.000000,,,,,1,PING_EQUIPMENT_BACKPACK_1,,rui/hud/loot/loot_backpack_1,mdl/humans_r5/loot/w_loot_char_backpack_light.rmdl,0,,survival_loot_pickup_backpack,survival_loot_pickup_3p_backpack,weapon_sentryfragdrone_throw_1p,#SURVIVAL_PICKUP_BACKPACK_1,#SURVIVAL_PICKUP_BACKPACK_1_HINT,1,1,,,0,0,10,1,0,
backpack_pickup_lv2,backpack,0.000000,,,,,2,PING_EQUIPMENT_BACKPACK_2,,rui/hud/loot/loot_backpack_2,mdl/humans_r5/loot/w_loot_char_backpack_medium.rmdl,0,,survival_loot_pickup_backpack,survival_loot_pickup_3p_backpack,weapon_sentryfragdrone_throw_1p,#SURVIVAL_PICKUP_BACKPACK_2,#SURVIVAL_PICKUP_BACKPACK_2_HINT,1,1,,,0,0,10,1,0,
backpack_pickup_lv3,backpack,0.000000,,,,,3,PING_EQUIPMENT_BACKPACK_3,,rui/hud/loot/loot_backpack_3,mdl/humans_r5/loot/w_loot_char_backpack_heavy.rmdl,0,,survival_loot_pickup_backpack,survival_loot_pickup_3p_backpack,weapon_sentryfragdrone_throw_1p,#SURVIVAL_PICKUP_BACKPACK_3,#SURVIVAL_PICKUP_BACKPACK_3_HINT,1,1,,,0,0,20,1,0,
backpack_pickup_lv4_all_fast,backpack,0.000000,,,,,4,PING_EQUIPMENT_BACKPACK_4,,rui/hud/loot/loot_backpack_3,mdl/humans_r5/loot/w_loot_char_backpack_heavy.rmdl,0,,survival_loot_pickup_backpack,survival_loot_pickup_3p_backpack,weapon_sentryfragdrone_throw_1p,#SURVIVAL_PICKUP_BACKPACK_4,#SURVIVAL_PICKUP_BACKPACK_4_HINT,1,1,,PAS_FAST_HEAL,0,0,20,1,0,
mp_weapon_thermite_grenade,ordnance,0.000000,,,,,1,PING_OFFHAND_GRENADE_FIRESTAR,,rui/ordnance_icons/grenade_incendiary,mdl/weapons/grenades/w_thermite_grenade.rmdl,0,,survival_loot_pickup_ArcBlade,survival_loot_pickup_3p_ArcBlade,,,,1,2,,,0,0,5,1,0,
mp_weapon_frag_grenade,ordnance,0.000000,,,,,1,PING_OFFHAND_GRENADE_FRAG,,rui/ordnance_icons/grenade_frag,mdl/weapons/grenades/w_loot_m20_f_grenade_projectile.rmdl,0,,survival_loot_pickup_ordanance,survival_loot_pickup_3p_ordanance,,,,1,2,,,0,0,5,0,0,
mp_weapon_grenade_emp,ordnance,0.000000,,,,,1,PING_OFFHAND_GRENADE_ARC,,rui/ordnance_icons/grenade_arc,mdl/weapons_r5/loot/w_loot_wep_iso_shuriken.rmdl,0,,survival_loot_pickup_ArcBlade,survival_loot_pickup_3p_ArcBlade,,,,1,2,,,0,0,5,1,0,
optic_cq_hcog_classic,attachment,0.000000,,,,,1,PING_ATTACHMENT_OPTIC_CQ_HCOG_1,,rui/weapon_icons/attachments/hcog,mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_cq_hcog_r1.rmdl,1,survival_loot_attach_hcog,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,0,0,
optic_cq_hcog_bruiser,attachment,0.000000,,,,,2,PING_ATTACHMENT_OPTIC_CQ_HCOG_2,,rui/weapon_icons/attachments/hcog_bruiser,mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_cq_hcog_r2.rmdl,2,survival_loot_attach_hcog,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,0,0,
optic_cq_holosight,attachment,0.000000,,,,,1,PING_ATTACHMENT_OPTIC_CQ_HOLOSIGHT_1,,rui/weapon_icons/attachments/holosight,mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_cq_holo_var.rmdl,1,survival_loot_attach_holosight,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,0,0,
optic_cq_holosight_variable,attachment,0.000000,,,,,2,PING_ATTACHMENT_OPTIC_CQ_HOLOSIGHT_2,,rui/weapon_icons/attachments/1x_2x_variable_holosight,mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_cq_holo_var_2x.rmdl,2,survival_loot_attach_holosight,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,0,0,
optic_cq_threat,attachment,0.000000,,,,,4,PING_ATTACHMENT_OPTIC_CQ_THREAT,,rui/weapon_icons/attachments/threat_scope,mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_cq_threat.rmdl,3,survival_loot_attach_threat_scope,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,#SURVIVAL_PICKUP_THREAT_SCOPE_HINT,1,1,,,0,0,5,0,0,
optic_ranged_hcog,attachment,0.000000,,,,,3,PING_ATTACHMENT_OPTIC_RANGED_HCOG,,rui/weapon_icons/attachments/hcog_ranged,mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_rng_hcog_acgs.rmdl,3,survival_loot_attach_hcog,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,0,0,
optic_ranged_aog_variable,attachment,0.000000,,,,,3,PING_ATTACHMENT_OPTIC_RANGED_AOG,,rui/weapon_icons/attachments/2x_4x_variable_aog,mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_rng_aog_var_r1.rmdl,3,survival_loot_attach_aog,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,0,0,
optic_sniper,attachment,0.000000,,,,,2,PING_ATTACHMENT_OPTIC_SNIPER,,rui/weapon_icons/attachments/4x_sniper,mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_sni_dcom.rmdl,3,survival_loot_attach_aog,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,0,0,
optic_sniper_variable,attachment,0.000000,,,,,3,PING_ATTACHMENT_OPTIC_SNIPER_VARIABLE,,rui/weapon_icons/attachments/4x_8x_variable_sniper,mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_sni_var_talon.rmdl,3,survival_loot_attach_aog,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,0,0,
optic_sniper_threat,attachment,0.000000,,,,,4,PING_ATTACHMENT_OPTIC_SNIPER_THREAT,,rui/weapon_icons/attachments/8x_threat_sniper,mdl/weapons_r5/loot/_master/w_loot_wep_mods_optic_sni_threat_wyeon.rmdl,4,survival_loot_attach_aog,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,0,0,
barrel_stabilizer_l1,attachment,0.000000,,,,,1,PING_ATTACHMENT_BARREL_STABILIZER_1,,rui/pilot_loadout/mods/barrel_stabilizer,mdl/weapons_r5/loot/_master/w_loot_wep_mods_suppr_v2b.rmdl,2,survival_loot_attach_stabilizer,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,0,0,
barrel_stabilizer_l2,attachment,0.000000,,,,,2,PING_ATTACHMENT_BARREL_STABILIZER_2,,rui/pilot_loadout/mods/barrel_stabilizer,mdl/weapons_r5/loot/_master/w_loot_wep_mods_suppr_v2b.rmdl,2,survival_loot_attach_stabilizer,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,0,0,
barrel_stabilizer_l3,attachment,0.000000,,,,,3,PING_ATTACHMENT_BARREL_STABILIZER_3,,rui/pilot_loadout/mods/barrel_stabilizer,mdl/weapons_r5/loot/_master/w_loot_wep_mods_suppr_v2b.rmdl,3,survival_loot_attach_stabilizer,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,0,0,
barrel_stabilizer_l4_flash_hider,attachment,0.000000,,,,,4,PING_ATTACHMENT_BARREL_STABILIZER_4_FLASH_HIDER,,rui/pilot_loadout/mods/barrel_flash,mdl/weapons_r5/loot/_master/w_loot_wep_mods_suppr_v1b.rmdl,0,survival_loot_attach_silencer,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,0,0,
bullets_mag_l1,attachment,0.000000,,,,,1,PING_ATTACHMENT_MAG_BULLET_1,,rui/pilot_loadout/mods/light_mag,mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v1b.rmdl,0,survival_loot_attach_extended_ammo,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,1,0,
bullets_mag_l2,attachment,0.000000,,,,,2,PING_ATTACHMENT_MAG_BULLET_2,,rui/pilot_loadout/mods/light_mag,mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v1b.rmdl,0,survival_loot_attach_extended_ammo,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,1,0,
bullets_mag_l3,attachment,0.000000,,,,,3,PING_ATTACHMENT_MAG_BULLET_3,,rui/pilot_loadout/mods/light_mag,mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v1b.rmdl,0,survival_loot_attach_extended_ammo,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,1,0,
highcal_mag_l1,attachment,0.000000,,,,,1,PING_ATTACHMENT_MAG_HIGHCAL_1,,rui/pilot_loadout/mods/heavy_mag,mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v2b.rmdl,0,survival_loot_attach_extended_ammo,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,1,0,
highcal_mag_l2,attachment,0.000000,,,,,2,PING_ATTACHMENT_MAG_HIGHCAL_2,,rui/pilot_loadout/mods/heavy_mag,mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v2b.rmdl,0,survival_loot_attach_extended_ammo,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,1,0,
highcal_mag_l3,attachment,0.000000,,,,,3,PING_ATTACHMENT_MAG_HIGHCAL_3,,rui/pilot_loadout/mods/heavy_mag,mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v2b.rmdl,0,survival_loot_attach_extended_ammo,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,1,0,
shotgun_bolt_l1,attachment,0.000000,,,,,1,PING_ATTACHMENT_SHOTGUN_BOLT_1,,rui/pilot_loadout/mods/shotgun_mag,mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v3b.rmdl,0,survival_loot_attach_extended_ammo,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,1,0,
shotgun_bolt_l2,attachment,0.000000,,,,,2,PING_ATTACHMENT_SHOTGUN_BOLT_2,,rui/pilot_loadout/mods/shotgun_mag,mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v3b.rmdl,0,survival_loot_attach_extended_ammo,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,1,0,
shotgun_bolt_l3,attachment,0.000000,,,,,3,PING_ATTACHMENT_SHOTGUN_BOLT_3,,rui/pilot_loadout/mods/shotgun_mag,mdl/weapons_r5/loot/_master/w_loot_wep_mods_mag_v3b.rmdl,0,survival_loot_attach_extended_ammo,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,1,0,
stock_tactical_l1,attachment,0.000000,,,,,1,PING_ATTACHMENT_STOCK_STANDARD_1,,rui/pilot_loadout/mods/tactical_stock,mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_regular.rmdl,0,survival_loot_attach_stabilizer,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,1,0,
stock_tactical_l2,attachment,0.000000,,,,,2,PING_ATTACHMENT_STOCK_STANDARD_2,,rui/pilot_loadout/mods/tactical_stock,mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_regular.rmdl,0,survival_loot_attach_stabilizer,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,1,0,
stock_tactical_l3,attachment,0.000000,,,,,3,PING_ATTACHMENT_STOCK_STANDARD_3,,rui/pilot_loadout/mods/tactical_stock,mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_regular.rmdl,0,survival_loot_attach_stabilizer,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,1,0,
stock_sniper_l1,attachment,0.000000,,,,,1,PING_ATTACHMENT_STOCK_SNIPER_1,,rui/pilot_loadout/mods/sniper_stock,mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_sniper.rmdl,0,survival_loot_attach_stabilizer,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,1,0,
stock_sniper_l2,attachment,0.000000,,,,,2,PING_ATTACHMENT_STOCK_SNIPER_2,,rui/pilot_loadout/mods/sniper_stock,mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_sniper.rmdl,0,survival_loot_attach_stabilizer,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,1,0,
stock_sniper_l3,attachment,0.000000,,,,,3,PING_ATTACHMENT_STOCK_SNIPER_3,,rui/pilot_loadout/mods/sniper_stock,mdl/weapons_r5/loot/w_loot_wep_iso_stock_folded_sniper.rmdl,0,survival_loot_attach_stabilizer,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,5,1,0,
hopup_turbocharger,attachment,0.000000,,,,,4,PING_ATTACHMENT_HOPUP_TURBOCHARGER,,rui/pilot_loadout/mods/hopup_turbocharger,mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl,4,survival_loot_attach_stabilizer,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,10,0,0,
hopup_selectfire,attachment,0.000000,,,,,3,PING_ATTACHMENT_HOPUP_SELECTFIRE,,rui/pilot_loadout/mods/hopup_autofire,mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl,3,survival_loot_attach_stabilizer,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,10,0,0,
hopup_energy_choke,attachment,0.000000,,,,,3,PING_ATTACHMENT_HOPUP_ENERGY_CHOKE,,rui/pilot_loadout/mods/hopup_em_choke,mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl,3,survival_loot_attach_stabilizer,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,10,0,0,
hopup_headshot_dmg,attachment,0.000000,,,,,3,PING_ATTACHMENT_HOPUP_HEADSHOT_DMG,,rui/pilot_loadout/mods/hopup_skullpiercer,mdl/weapons_r5/loot/_master/w_loot_wep_mods_chip.rmdl,3,survival_loot_attach_stabilizer,survival_loot_pickup_attachments,survival_loot_pickup_3p_attachments,,,,1,1,,,0,0,10,0,0,
blank,blank,0.000000,,,,,0,,,,,0,,,,,,,1,1,,,0,0,0,0,0,
